2021-09-28 11:03:58,907 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-10-07 16:45:14,185 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-10-07 16:45:14,188 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 16:45:14,190 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-10-07 16:45:14,191 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 16:45:14,261 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@8c3619e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-10-07 16:45:14,283 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-10-07 16:45:14,283 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 16:45:14,284 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-38127-1633625113931-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-10-07 16:45:14,285 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-10-07 16:45:14,515 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-10-07 16:45:14,760 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-10-07 16:45:14,760 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-10-07 16:45:14,788 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-10-07 16:45:14,896 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-10-07 16:45:14,953 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-10-07 16:50:44,211 | WARN  | Transport Connection to: tcp://172.23.0.5:35504 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.23.0.5:35504@61616
2021-10-07 16:50:44,216 | WARN  | Transport Connection to: tcp://172.23.0.5:35432 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.23.0.5:35432@61616
2021-10-07 16:50:44,216 | WARN  | Transport Connection to: tcp://172.23.0.5:35440 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.23.0.5:35440@61616
2021-10-07 16:50:44,211 | WARN  | Transport Connection to: tcp://172.23.0.5:35436 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.23.0.5:35436@61616
2021-10-07 16:50:44,211 | WARN  | Transport Connection to: tcp://172.23.0.5:35454 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.23.0.5:35454@61616
2021-10-07 16:50:44,216 | WARN  | Transport Connection to: tcp://172.23.0.5:35452 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.23.0.5:35452@61616
2021-10-07 16:50:44,216 | WARN  | Transport Connection to: tcp://172.23.0.5:35446 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.23.0.5:35446@61616
2021-10-07 16:50:44,216 | WARN  | Transport Connection to: tcp://172.23.0.5:35438 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.23.0.5:35438@61616
2021-10-07 16:50:44,216 | WARN  | Transport Connection to: tcp://172.23.0.5:35442 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.23.0.5:35442@61616
2021-10-07 16:50:44,216 | WARN  | Transport Connection to: tcp://172.23.0.5:35444 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.23.0.5:35444@61616
2021-10-07 16:50:44,221 | WARN  | Transport Connection to: tcp://172.23.0.5:35428 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.23.0.5:35428@61616
2021-10-07 16:51:45,821 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Thu Oct 07 16:51:45 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-10-07 16:51:46,422 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-10-07 16:51:46,510 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-10-07 16:51:46,540 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-10-07 16:51:46,721 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-45373-1633625506547-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-10-07 16:51:46,782 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-10-07 16:51:46,783 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 16:51:46,785 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-10-07 16:51:46,787 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 16:51:46,789 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-10-07 16:51:46,790 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 16:51:46,792 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-10-07 16:51:46,794 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 16:51:46,857 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@8c3619e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-10-07 16:51:46,879 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-10-07 16:51:46,879 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 16:51:46,880 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-45373-1633625506547-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-10-07 16:51:46,882 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-10-07 16:51:47,133 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-10-07 16:51:47,367 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-10-07 16:51:47,367 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-10-07 16:51:47,395 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-10-07 16:51:47,504 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-10-07 16:51:47,555 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-10-07 17:13:23,570 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Thu Oct 07 17:13:23 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-10-07 17:13:24,242 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-10-07 17:13:24,327 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-10-07 17:13:24,357 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-10-07 17:13:24,547 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-36405-1633626804364-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-10-07 17:13:24,607 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-10-07 17:13:24,608 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 17:13:24,611 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-10-07 17:13:24,613 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 17:13:24,615 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-10-07 17:13:24,616 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 17:13:24,618 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-10-07 17:13:24,619 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 17:13:24,682 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@8c3619e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-10-07 17:13:24,705 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-10-07 17:13:24,706 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 17:13:24,706 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-36405-1633626804364-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-10-07 17:13:24,707 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-10-07 17:13:24,960 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-10-07 17:13:25,199 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-10-07 17:13:25,200 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-10-07 17:13:25,227 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-10-07 17:13:25,337 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-10-07 17:13:25,390 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-10-07 17:14:59,561 | WARN  | Transport Connection to: tcp://172.18.0.6:59240 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.18.0.6:59240@61616
2021-10-07 17:14:59,561 | WARN  | Transport Connection to: tcp://172.18.0.6:59188 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.18.0.6:59188@61616
2021-10-07 17:14:59,561 | WARN  | Transport Connection to: tcp://172.18.0.6:59200 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.18.0.6:59200@61616
2021-10-07 17:14:59,561 | WARN  | Transport Connection to: tcp://172.18.0.6:59194 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.18.0.6:59194@61616
2021-10-07 17:14:59,562 | WARN  | Transport Connection to: tcp://172.18.0.6:59190 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.18.0.6:59190@61616
2021-10-07 17:14:59,562 | WARN  | Transport Connection to: tcp://172.18.0.6:59192 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.18.0.6:59192@61616
2021-10-07 17:14:59,562 | WARN  | Transport Connection to: tcp://172.18.0.6:59198 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.18.0.6:59198@61616
2021-10-07 17:14:59,562 | WARN  | Transport Connection to: tcp://172.18.0.6:59196 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.18.0.6:59196@61616
2021-10-07 17:14:59,561 | WARN  | Transport Connection to: tcp://172.18.0.6:59186 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.18.0.6:59186@61616
2021-10-07 17:14:59,561 | WARN  | Transport Connection to: tcp://172.18.0.6:59182 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.18.0.6:59182@61616
2021-10-07 17:14:59,564 | WARN  | Transport Connection to: tcp://172.18.0.6:59184 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.18.0.6:59184@61616
2021-10-07 17:16:03,129 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Thu Oct 07 17:16:03 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-10-07 17:16:03,737 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-10-07 17:16:03,843 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-10-07 17:16:03,899 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-10-07 17:16:04,068 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-33345-1633626963905-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-10-07 17:16:04,127 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-10-07 17:16:04,128 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 17:16:04,130 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-10-07 17:16:04,131 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-10-07 17:16:04,134 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
